0	0.001	
0	0.001	
0	0.001	
0	0.001	
0	0.001	
0	0.010	
0	0.402	
0	0.122	
0	0.003	
0	0.009	
0	0.214	
0	0.335	
0	0.069	
0	0.007	
0	0.216	
0	0.592	
0	26.125	
0	0.005	
0	0.003	
0	0.609	
0	2.192	
0	16.411	
0	3.839	
0	0.081	
0	2.180	
0	5.146	
0	4.486	
0	0.923	
0	0.023	
0	5.112	
0	10.048	
0	7.801	
0	38.586	
0	10.907	
0	9.945	
